Step,Time,Temp,Pressure,Volume,EnergyKinetic,EnergyPotential,EnergyTotal,EnergyTotAtom
1311400,1311.4000,9.894329112792060954,-3.647601815616309473,251605.31808377601556,13.7499099122359,-71322.3560998665,-71308.6061899542,-6.6321
1311500,1311.5000,9.8996190925637144176,-3.6542998285743726328,251605.31808377601556,13.7572612692071,-71322.3634549874,-71308.6061937182,-6.6321
1311600,1311.6000,10.055047867543919438,-0.93179051358094688862,251605.31808377601556,13.9732568793575,-71322.5794774856,-71308.6062206063,-6.6321
1311700,1311.7000,9.9339682624622334117,-4.1226753760965628715,251605.31808377601556,13.8049954800141,-71322.4111999664,-71308.6062044864,-6.6321
1311800,1311.8000,9.9435314180943645823,-3.0528432375002099164,251605.31808377601556,13.8182851661484,-71322.4244884622,-71308.606203296,-6.6321
1311900,1311.9000,9.967695596969594618,-2.9550276901194036938,251605.31808377601556,13.8518655412148,-71322.4580764561,-71308.6062109149,-6.6321
1312000,1312.0000,9.9916760932651182969,-1.0899949377588611377,251605.31808377601556,13.8851906570418,-71322.4914064819,-71308.6062158248,-6.6321
1312100,1312.1000,10.002506004040904841,-1.6619834958020820448,251605.31808377601556,13.9002407221677,-71322.506459504,-71308.6062187818,-6.6321
1312200,1312.2000,9.9567842535078412425,-4.4848960816164762377,251605.31808377601556,13.8367023110544,-71322.4429247251,-71308.606222414,-6.6321
1312300,1312.3000,10.139231148502499735,0.96824731471139857675,251605.31808377601556,14.0902443492609,-71322.6964906568,-71308.6062463075,-6.6321
1312400,1312.4000,10.018520476131255847,-2.7105348738014458654,251605.31808377601556,13.922495646784,-71322.5287273198,-71308.606231673,-6.6321
1312500,1312.5000,10.027610246056166687,-1.9146928534504057406,251605.31808377601556,13.935127480248,-71322.5413493469,-71308.6062218667,-6.6321
1312600,1312.6000,9.9422660834730240964,-3.7196521795227064366,251605.31808377601556,13.8165267612224,-71322.4227378677,-71308.6062111065,-6.6321
1312700,1312.7000,10.017389000617887618,-1.9812689912767238454,251605.31808377601556,13.9209232626234,-71322.5271411892,-71308.6062179266,-6.6321
1312800,1312.8000,9.9681306344912723461,-3.1235130773214705435,251605.31808377601556,13.852470102339,-71322.4586810956,-71308.6062109932,-6.6321
1312900,1312.9000,9.9583684541967674164,-2.1826889706248646661,251605.31808377601556,13.838903836444,-71322.4451108612,-71308.6062070247,-6.6321
1313000,1313.0000,9.9676682178589892658,-3.2952568825758739024,251605.31808377601556,13.8518274931269,-71322.4580435524,-71308.6062160593,-6.6321
1313100,1313.1000,10.073723641486633795,-1.5500111620667864631,251605.31808377601556,13.9992101508049,-71322.605443238,-71308.6062330872,-6.6321
1313200,1313.2000,9.9816890726770157727,-3.1422050448573539683,251605.31808377601556,13.8713119360277,-71322.4775335358,-71308.6062215998,-6.6321
1313300,1313.3000,10.009049723168727652,-2.8523963031714973937,251605.31808377601556,13.9093343704053,-71322.5155616827,-71308.6062273123,-6.6321
1313400,1313.4000,10.081110916111096998,-0.5048926143000574962,251605.31808377601556,14.009476067718,-71322.615717721,-71308.6062416533,-6.6321
1313500,1313.5000,10.036578062496893438,-1.8542073455773193658,251605.31808377601556,13.947589837904,-71322.5538285065,-71308.6062386686,-6.6321
1313600,1313.6000,10.063280351920328215,-1.64368989716809355,251605.31808377601556,13.9846973638248,-71322.5909357605,-71308.6062383967,-6.6321
1313700,1313.7000,10.043550292223137888,-2.2139196645316698842,251605.31808377601556,13.9572789769583,-71322.5635174282,-71308.6062384512,-6.6321
1313800,1313.8000,10.03487524780493878,-2.122922543900148451,251605.31808377601556,13.9452234775025,-71322.5514583915,-71308.606234914,-6.6321
1313900,1313.9000,10.046721768637114636,-0.97043484232136945078,251605.31808377601556,13.961686301041,-71322.5679158441,-71308.606229543,-6.6321
1314000,1314.0000,9.9965563582086645056,-2.6762078255287171658,251605.31808377601556,13.8919726432236,-71322.4981928224,-71308.6062201792,-6.6321
1314100,1314.1000,9.9517261602541555732,-3.2340860612171518085,251605.31808377601556,13.82967320117,-71322.4358813087,-71308.6062081076,-6.6321
1314200,1314.2000,10.038904350212288108,-0.76856865110081185044,251605.31808377601556,13.9508226236898,-71322.5570462632,-71308.6062236395,-6.6321
1314300,1314.3000,10.052456674167093098,-1.4026957661145211809,251605.31808377601556,13.9696559605797,-71322.5758901542,-71308.6062341936,-6.6321
1314400,1314.4000,10.066581758208744901,-0.70756653273326763909,251605.31808377601556,13.9892852483122,-71322.5955181501,-71308.6062329018,-6.6321
1314500,1314.5000,10.004374446087354045,-3.9194076885757551665,251605.31808377601556,13.9028372508987,-71322.5090678248,-71308.6062305739,-6.6321
1314600,1314.6000,10.108010436274105004,0.39752503387628707054,251605.31808377601556,14.0468576804284,-71322.6531018046,-71308.6062441242,-6.6321
1314700,1314.7000,9.969320228743765,-3.9394245192134711431,251605.31808377601556,13.854123252706,-71322.460346632,-71308.6062233793,-6.6321
1314800,1314.8000,10.014154477808665078,-1.7191525696620826302,251605.31808377601556,13.9164283244898,-71322.5226486411,-71308.6062203166,-6.6321
1314900,1314.9000,10.01134858045714715,-1.3105572131566314287,251605.31808377601556,13.9125290367901,-71322.5187529145,-71308.6062238777,-6.6321
1315000,1315.0000,9.9924016136111752928,-1.9943360656298212419,251605.31808377601556,13.8861988951228,-71322.4924216425,-71308.6062227473,-6.6321
1315100,1315.1000,10.003120393294468116,-2.1668832316191091181,251605.31808377601556,13.9010945240568,-71322.5073220749,-71308.6062275508,-6.6321
1315200,1315.2000,10.065910705654856017,-0.4113275193415295572,251605.31808377601556,13.9883527028049,-71322.5945862916,-71308.6062335888,-6.6321
1315300,1315.3000,10.022709512610537885,-1.4064095779944454367,251605.31808377601556,13.9283170494838,-71322.5345408892,-71308.6062238397,-6.6321
1315400,1315.4000,9.9816951048766835441,-2.4908297983144960241,251605.31808377601556,13.8713203188297,-71322.4775377299,-71308.6062174111,-6.6321
1315500,1315.5000,9.9613926468800908509,-3.2588286330886910847,251605.31808377601556,13.8431064838877,-71322.4493151388,-71308.606208655,-6.6321
1315600,1315.6000,9.9342539807526328843,-3.8149466244844663088,251605.31808377601556,13.8053925358133,-71322.4115990868,-71308.606206551,-6.6321
1315700,1315.7000,10.012503532191381339,-1.7784895345353608498,251605.31808377601556,13.9141340452871,-71322.5203473064,-71308.6062132611,-6.6321
1315800,1315.8000,9.9111003790804197422,-3.0386774505446219052,251605.31808377601556,13.7732165354491,-71322.3794182398,-71308.6062017043,-6.6321
1315900,1315.9000,10.000121129376640994,-1.6697463330199775466,251605.31808377601556,13.8969265195157,-71322.5031393425,-71308.606212823,-6.6321
1316000,1316.0000,10.002564101988626888,-1.9567130418272866699,251605.31808377601556,13.9003214594808,-71322.5065350606,-71308.6062136011,-6.6321
1316100,1316.1000,9.955243739129164382,-2.3468863340453052224,251605.31808377601556,13.8345614954736,-71322.4407666214,-71308.6062051259,-6.6321
1316200,1316.2000,9.9428146395638972166,-2.5000323664247465771,251605.31808377601556,13.8172890763572,-71322.4234862866,-71308.6061972103,-6.6321
1316300,1316.3000,9.847641930726210191,-5.4057697764381122951,251605.31808377601556,13.6850298642667,-71322.2912123217,-71308.6061824575,-6.6321
1316400,1316.4000,9.9481883285128631655,-2.4294211712324580432,251605.31808377601556,13.8247567619478,-71322.4309556886,-71308.6061989267,-6.6321
1316500,1316.5000,10.003074582647217383,-1.6615325152506863482,251605.31808377601556,13.901030862108,-71322.5072362923,-71308.6062054302,-6.6321
1316600,1316.6000,9.8418336602233846833,-5.3852821321448676173,251605.31808377601556,13.6769582511993,-71322.283143844,-71308.6061855928,-6.6321
